904614	3	-0.3	0	0	0.3	2	3	5	6
00066	-0.0582	00.0687	01	00	01	-0.0736	00.0201	01	00	01	00.1189	-0.1093	04	00	02	-0.0178	00.0465	00	00	02	-0.1772	00.0107	01	00	01
00067	-0.0618	00.0661	01	00	01	-0.0754	00.0221	01	00	01	00.1176	-0.1193	04	00	02	-0.0093	00.0411	00	00	02	-0.1830	00.0031	01	00	01
00068	-0.0615	00.0630	01	00	01	-0.0820	00.0237	01	00	01	00.1189	-0.1288	04	00	02	-0.0009	00.0358	00	00	02	-0.1844	-0.0068	01	00	01
00069	-0.0551	00.0561	01	00	01	-0.0817	00.0300	01	00	01	00.1265	-0.1346	04	00	02	00.0076	00.0304	00	00	02	-0.1856	-0.0167	01	00	01
00070	-0.0434	00.0539	01	00	01	-0.0777	00.0351	01	00	01	00.1353	-0.1385	04	00	02	00.0160	00.0251	00	00	02	-0.1894	-0.0256	01	00	01
00071	-0.0319	00.0485	01	00	01	-0.0722	00.0417	01	00	01	00.1390	-0.1473	04	00	02	00.0245	00.0197	04	00	02	-0.1982	-0.0293	01	00	01
00072	-0.0266	00.0368	01	00	01	-0.0648	00.0472	01	00	01	00.1378	-0.1572	04	00	02	00.0330	00.0144	04	00	02	-0.2081	-0.0282	01	00	01
00073	-0.0282	00.0235	01	00	01	-0.0563	00.0482	01	00	01	00.1365	-0.1671	04	00	02	00.0414	00.0090	04	00	02	-0.2180	-0.0269	01	00	01
00074	-0.0314	00.0137	01	00	01	-0.0512	00.0431	01	00	01	00.1378	-0.1767	04	00	02	00.0499	00.0037	04	00	02	-0.2269	-0.0232	01	00	01
00075	-0.0347	00.0042	01	00	01	-0.0534	00.0338	01	00	01	00.1454	-0.1825	04	00	02	00.0583	-0.0017	04	00	02	-0.2306	-0.0144	01	00	01
00076	-0.0380	-0.0052	01	00	01	-0.0602	00.0265	01	00	01	00.1542	-0.1864	04	00	02	00.0668	-0.0070	04	00	02	-0.2294	-0.0045	01	00	01
00077	-0.0412	-0.0147	01	00	01	-0.0670	00.0192	01	00	01	00.1579	-0.1952	04	00	02	00.0752	-0.0123	04	00	02	-0.2282	00.0055	01	00	01
00078	-0.0445	-0.0241	01	00	01	-0.0739	00.0119	01	00	01	00.1567	-0.2051	04	00	02	00.0837	-0.0177	04	00	02	-0.2269	00.0154	01	00	01
00079	-0.0477	-0.0336	01	00	01	-0.0807	00.0046	01	00	01	00.1554	-0.2150	04	00	02	00.0921	-0.0230	04	00	02	-0.2257	00.0253	01	00	01
00080	-0.0510	-0.0431	01	00	01	-0.0876	-0.0027	01	00	01	00.1541	-0.2249	04	00	02	00.0986	-0.0302	04	00	02	-0.2244	00.0352	01	00	01
00081	-0.0543	-0.0525	01	00	01	-0.0944	-0.0100	01	00	01	00.1528	-0.2348	04	00	02	00.0982	-0.0397	04	00	02	-0.2231	00.0451	01	00	01
00082	-0.0575	-0.0620	01	00	01	-0.1013	-0.0173	01	00	01	00.1490	-0.2437	04	00	02	00.0955	-0.0490	04	00	02	-0.2219	00.0551	01	00	01
00083	-0.0608	-0.0714	01	00	01	-0.1081	-0.0245	01	00	01	00.1402	-0.2474	04	00	02	00.1000	-0.0574	04	00	02	-0.2206	00.0650	01	00	01
00084	-0.0614	-0.0810	01	00	01	-0.1126	-0.0331	01	00	01	00.1313	-0.2437	04	00	02	00.1063	-0.0646	04	00	02	-0.2193	00.0749	01	00	01
00085	-0.0551	-0.0883	01	00	01	-0.1099	-0.0422	01	00	01	00.1276	-0.2349	04	00	02	00.1060	-0.0742	04	00	02	-0.2181	00.0848	01	00	01
00086	-0.0473	-0.0938	01	00	01	-0.1049	-0.0505	01	00	01	00.1288	-0.2250	04	00	02	00.1033	-0.0834	04	00	02	-0.2168	00.0947	01	00	01
00087	-0.0454	-0.1032	01	00	01	-0.1071	-0.0598	01	00	01	00.1302	-0.2151	04	00	02	00.1077	-0.0919	04	00	02	-0.2156	00.1047	01	00	01
00088	-0.0459	-0.1128	01	00	01	-0.1139	-0.0672	01	00	01	00.1315	-0.2052	04	00	02	00.1141	-0.0991	04	00	02	-0.2118	00.1135	01	00	01
00089	-0.0397	-0.1200	01	00	01	-0.1207	-0.0744	01	00	01	00.1328	-0.1953	04	00	02	00.1137	-0.1087	04	00	02	-0.2030	00.1172	01	00	01
00090	-0.0301	-0.1207	01	00	01	-0.1252	-0.0830	01	00	01	00.1341	-0.1854	04	00	02	00.1111	-0.1179	04	00	02	-0.1935	00.1187	01	00	01
00091	-0.0229	-0.1145	01	00	01	-0.1225	-0.0921	01	00	01	00.1354	-0.1754	04	00	02	00.1155	-0.1264	04	00	02	-0.1877	00.1263	01	00	01
00092	-0.0222	-0.1049	01	00	01	-0.1176	-0.1004	01	00	01	00.1360	-0.1732	04	00	02	00.1232	-0.1244	04	00	02	-0.1839	00.1352	01	00	01
00093	-0.0284	-0.0977	01	00	01	-0.1197	-0.1097	01	00	01	00.1370	-0.1687	04	00	02	00.1241	-0.1240	04	00	02	-0.1751	00.1389	01	00	01
00094	-0.0378	-0.0943	01	00	01	-0.1241	-0.1183	01	00	01	00.1419	-0.1624	04	00	02	00.1144	-0.1261	04	00	02	-0.1662	00.1353	01	00	01
00095	-0.0473	-0.0911	01	00	01	-0.1214	-0.1275	01	00	01	00.1449	-0.1530	04	00	02	00.1064	-0.1321	04	00	02	-0.1625	00.1265	01	00	01
00096	-0.0567	-0.0878	01	00	01	-0.1165	-0.1357	01	00	01	00.1463	-0.1432	04	00	02	00.1106	-0.1398	04	00	02	-0.1636	00.1166	01	00	01
00097	-0.0662	-0.0846	01	00	01	-0.1186	-0.1450	01	00	01	00.1476	-0.1332	04	00	02	00.1102	-0.1493	04	00	02	-0.1649	00.1066	01	00	01
00098	-0.0757	-0.0813	01	00	01	-0.1254	-0.1524	01	00	01	00.1489	-0.1233	04	00	02	00.1075	-0.1586	04	00	02	-0.1662	00.0967	01	00	01
00099	-0.0851	-0.0780	01	00	01	-0.1322	-0.1597	01	00	01	00.1503	-0.1134	04	00	02	00.1119	-0.1671	04	00	02	-0.1674	00.0868	01	00	01
00100	-0.0946	-0.0748	01	00	01	-0.1405	-0.1647	01	00	01	00.1516	-0.1035	04	00	02	00.1183	-0.1743	04	00	02	-0.1687	00.0769	01	00	01
00101	-0.1040	-0.0715	01	00	01	-0.1498	-0.1625	01	00	01	00.1529	-0.0936	04	00	02	00.1179	-0.1838	04	00	02	-0.1700	00.0670	01	00	01
00102	-0.1135	-0.0682	01	00	01	-0.1548	-0.1544	01	00	01	00.1542	-0.0837	04	00	02	00.1152	-0.1931	04	00	02	-0.1712	00.0570	01	00	01
00103	-0.1229	-0.0650	01	00	01	-0.1527	-0.1451	01	00	01	00.1555	-0.0738	04	00	02	00.1197	-0.2016	04	00	02	-0.1725	00.0471	01	00	01
00104	-0.1324	-0.0617	01	00	01	-0.1483	-0.1365	01	00	01	00.1568	-0.0638	04	00	02	00.1260	-0.2088	04	00	02	-0.1737	00.0372	01	00	01
00105	-0.1418	-0.0584	01	00	01	-0.1510	-0.1273	01	00	01	00.1581	-0.0539	04	00	02	00.1257	-0.2183	04	00	02	-0.1750	00.0273	01	00	01
00106	-0.1498	-0.0530	01	00	01	-0.1559	-0.1191	01	00	01	00.1594	-0.0440	04	00	02	00.1204	-0.2268	04	00	02	-0.1763	00.0174	01	00	01
00107	-0.1516	-0.0436	01	00	01	-0.1538	-0.1097	01	00	01	00.1607	-0.0341	04	00	02	00.1151	-0.2352	04	00	02	-0.1775	00.0074	01	00	01
00108	-0.1484	-0.0341	01	00	01	-0.1494	-0.1012	01	00	01	00.1620	-0.0242	04	00	02	00.1079	-0.2417	04	00	02	-0.1788	-0.0025	01	00	01
00109	-0.1452	-0.0247	01	00	01	-0.1521	-0.0920	01	00	01	00.1633	-0.0143	04	00	02	00.0984	-0.2413	04	00	02	-0.1801	-0.0124	01	00	01
00110	-0.1419	-0.0152	01	00	01	-0.1570	-0.0837	01	00	01	00.1647	-0.0044	04	00	02	00.0919	-0.2343	04	00	02	-0.1813	-0.0223	01	00	01
00111	-0.1387	-0.0058	01	00	01	-0.1548	-0.0744	01	00	01	00.1660	00.0056	04	00	02	00.0923	-0.2248	04	00	02	-0.1826	-0.0322	01	00	01
00112	-0.1380	00.0038	01	00	01	-0.1505	-0.0658	01	00	01	00.1673	00.0155	04	00	02	00.0975	-0.2163	04	00	02	-0.1838	-0.0422	01	00	01
00113	-0.1443	00.0111	01	00	01	-0.1503	-0.0574	01	00	01	00.1686	00.0254	04	00	02	00.1029	-0.2078	04	00	02	-0.1867	-0.0516	01	00	01
00114	-0.1522	00.0166	01	00	01	-0.1546	-0.0491	01	00	01	00.1699	00.0353	04	00	02	00.1057	-0.1986	04	00	02	-0.1881	-0.0615	01	00	01
00115	-0.1540	00.0260	01	00	01	-0.1524	-0.0398	01	00	01	00.1712	00.0452	04	00	02	00.1012	-0.1901	04	00	02	-0.1893	-0.0714	01	00	01
00116	-0.1509	00.0354	01	00	01	-0.1480	-0.0312	01	00	01	00.1725	00.0551	04	00	02	00.0949	-0.1829	04	00	02	-0.1906	-0.0813	01	00	01
00117	-0.1476	00.0449	01	00	01	-0.1507	-0.0220	01	00	01	00.1738	00.0650	04	00	02	00.0952	-0.1734	04	00	02	-0.1919	-0.0912	01	00	01
00118	-0.1470	00.0545	01	00	01	-0.1556	-0.0138	01	00	01	00.1725	00.0746	04	00	02	00.1005	-0.1649	04	00	02	-0.1931	-0.1012	01	00	01
00119	-0.1532	00.0617	01	00	01	-0.1535	-0.0044	01	00	01	00.1649	00.0804	04	00	02	00.1058	-0.1564	04	00	02	-0.1944	-0.1111	01	00	01
00120	-0.1626	00.0651	01	00	01	-0.1491	00.0041	01	00	01	00.1554	00.0792	04	00	02	00.1086	-0.1472	04	00	02	-0.1981	-0.1200	01	00	01
00121	-0.1721	00.0684	01	00	01	-0.1518	00.0133	01	00	01	00.1496	00.0716	04	00	02	00.1042	-0.1388	04	00	02	-0.2069	-0.1237	01	00	01
00122	-0.1815	00.0716	01	00	01	-0.1567	00.0216	01	00	01	00.1482	00.0617	04	00	02	00.0978	-0.1315	04	00	02	-0.2158	-0.1201	01	00	01
00123	-0.1910	00.0749	01	00	01	-0.1546	00.0309	01	00	01	00.1469	00.0518	04	00	02	00.0982	-0.1220	04	00	02	-0.2195	-0.1113	01	00	01
00124	-0.2004	00.0781	01	00	01	-0.1502	00.0395	01	00	01	00.1456	00.0419	04	00	02	00.1034	-0.1135	04	00	02	-0.2184	-0.1014	01	00	01
00125	-0.2099	00.0814	01	00	01	-0.1529	00.0486	01	00	01	00.1442	00.0320	04	00	02	00.1088	-0.1051	04	00	02	-0.2171	-0.0914	01	00	01
00126	-0.2195	00.0820	01	00	01	-0.1578	00.0569	01	00	01	00.1429	00.0221	04	00	02	00.1116	-0.0959	04	00	02	-0.2158	-0.0815	01	00	01
00127	-0.2267	00.0758	01	00	01	-0.1557	00.0662	01	00	01	00.1416	00.0122	04	00	02	00.1072	-0.0874	04	00	02	-0.2146	-0.0716	01	00	01
00128	-0.2274	00.0662	01	00	01	-0.1513	00.0748	01	00	01	00.1403	00.0023	04	00	02	00.1008	-0.0802	04	00	02	-0.2133	-0.0617	01	00	01
00129	-0.2212	00.0590	01	00	01	-0.1540	00.0840	01	00	01	00.1390	-0.0077	04	00	02	00.1012	-0.0706	04	00	02	-0.2120	-0.0518	01	00	01
00130	-0.2118	00.0556	01	00	01	-0.1589	00.0922	01	00	01	00.1377	-0.0176	04	00	02	00.1064	-0.0621	04	00	02	-0.2108	-0.0418	01	00	01
00131	-0.2023	00.0524	01	00	01	-0.1567	00.1016	01	00	01	00.1389	-0.0206	04	00	02	00.1093	-0.0606	04	00	02	-0.2095	-0.0319	01	00	01
00132	-0.1929	00.0491	01	00	01	-0.1500	00.1089	01	00	01	00.1409	-0.0213	04	00	02	00.1113	-0.0613	04	00	02	-0.2083	-0.0220	01	00	01
00133	-0.1834	00.0458	01	00	01	-0.1431	00.1162	01	00	01	00.1429	-0.0221	04	00	02	00.1133	-0.0620	04	00	02	-0.2070	-0.0121	01	00	01
00134	-0.1740	00.0426	01	00	01	-0.1363	00.1235	01	00	01	00.1450	-0.0228	04	00	02	00.1153	-0.0628	04	00	02	-0.2057	-0.0022	01	00	01
00135	-0.1645	00.0393	01	00	01	-0.1294	00.1308	01	00	01	00.1470	-0.0235	04	00	02	00.1174	-0.0635	04	00	02	-0.2045	00.0078	01	00	01
00136	-0.1551	00.0360	01	00	01	-0.1212	00.1358	01	00	01	00.1490	-0.0243	04	00	02	00.1194	-0.0642	04	00	02	-0.2032	00.0177	01	00	01
00137	-0.1456	00.0328	01	00	01	-0.1119	00.1336	01	00	01	00.1510	-0.0250	04	00	02	00.1214	-0.0650	04	00	02	-0.2019	00.0276	01	00	01
00138	-0.1362	00.0295	01	00	01	-0.1068	00.1255	01	00	01	00.1522	-0.0293	04	00	02	00.1222	-0.0612	04	00	02	-0.2007	00.0375	01	00	01
00139	-0.1267	00.0263	01	00	01	-0.1090	00.1161	01	00	01	00.1509	-0.0392	04	00	02	00.1178	-0.0527	04	00	02	-0.1994	00.0474	01	00	01
00140	-0.1188	00.0208	01	00	01	-0.1134	00.1076	01	00	01	00.1496	-0.0491	04	00	02	00.1114	-0.0455	04	00	02	-0.2008	00.0570	01	00	01
00141	-0.1170	00.0114	01	00	01	-0.1107	00.0984	01	00	01	00.1483	-0.0590	04	00	02	00.1117	-0.0360	04	00	02	-0.2084	00.0628	01	00	01
00142	-0.1174	00.0018	01	00	01	-0.1058	00.0901	01	00	01	00.1470	-0.0689	04	00	02	00.1170	-0.0275	04	00	02	-0.2172	00.0666	01	00	01
00143	-0.1112	-0.0054	01	00	01	-0.1079	00.0808	01	00	01	00.1457	-0.0789	04	00	02	00.1223	-0.0190	04	00	02	-0.2209	00.0754	01	00	01
00144	-0.1018	-0.0088	01	00	01	-0.1123	00.0723	01	00	01	00.1444	-0.0888	04	00	02	00.1251	-0.0098	04	00	02	-0.2198	00.0853	01	00	01
00145	-0.0923	-0.0121	01	00	01	-0.1096	00.0631	01	00	01	00.1430	-0.0987	04	00	02	00.1207	-0.0013	04	00	02	-0.2185	00.0952	01	00	01
00146	-0.0844	-0.0175	01	00	01	-0.1047	00.0548	01	00	01	00.1417	-0.1086	04	00	02	00.1143	00.0059	04	00	02	-0.2173	00.1052	01	00	01
00147	-0.0826	-0.0269	01	00	01	-0.1068	00.0455	01	00	01	00.1404	-0.1185	04	00	02	00.1147	00.0154	04	00	02	-0.2160	00.1151	01	00	01
00148	-0.0831	-0.0365	01	00	01	-0.1112	00.0369	01	00	01	00.1367	-0.1274	04	00	02	00.1200	00.0239	04	00	02	-0.2174	00.1246	01	00	01
00149	-0.0768	-0.0437	01	00	01	-0.1085	00.0278	01	00	01	00.1278	-0.1310	04	00	02	00.1253	00.0323	04	00	02	-0.2250	00.1304	01	00	01
00150	-0.0689	-0.0493	01	00	01	-0.1036	00.0195	01	00	01	00.1179	-0.1298	04	00	02	00.1281	00.0415	04	00	02	-0.2345	00.1291	01	00	01
00151	-0.0671	-0.0587	01	00	01	-0.1057	00.0102	01	00	01	00.1080	-0.1285	04	00	02	00.1237	00.0500	04	00	02	-0.2403	00.1215	01	00	01
00152	-0.0676	-0.0683	01	00	01	-0.1101	00.0016	01	00	01	00.0992	-0.1248	04	00	02	00.1173	00.0572	04	00	02	-0.2416	00.1117	01	00	01
00153	-0.0613	-0.0755	01	00	01	-0.1074	-0.0076	01	00	01	00.0955	-0.1160	04	00	02	00.1177	00.0668	04	00	02	-0.2429	00.1017	01	00	01
00154	-0.0535	-0.0811	01	00	01	-0.1002	-0.0145	01	00	01	00.0967	-0.1061	04	00	02	00.1229	00.0753	04	00	02	-0.2442	00.0918	01	00	01
00155	-0.0516	-0.0904	01	00	01	-0.0929	-0.0213	01	00	01	00.0980	-0.0961	04	00	02	00.1283	00.0837	04	00	02	-0.2454	00.0819	01	00	01
00156	-0.0570	-0.0984	01	00	01	-0.0856	-0.0282	01	00	01	00.0993	-0.0862	04	00	02	00.1311	00.0929	04	00	02	-0.2467	00.0720	01	00	01
